"date","participant_id","location_id"
"2018-02-03",3877,35
"2018-12-03",5213,41
"2018-04-27",4627,39
"2018-05-16",5460,35
"2018-05-13",317,38
"2018-07-14",2888,35
"2018-07-04",619,5
"2018-09-02",4969,7
"2018-03-10",2156,39
"2018-04-23",3588,71
"2018-11-23",4177,71
"2018-11-11",4197,60
"2018-05-06",4311,64
"2018-04-20",5660,63
"2018-10-07",4023,70
"2018-03-10",2825,50
"2018-11-15",6905,31
"2018-08-04",6315,60
"2018-06-27",1595,6
"2018-11-02",480,34
"2018-06-06",2128,1
"2018-12-05",1774,72
"2018-12-04",6129,73
"2018-08-22",2996,50
"2018-10-15",1081,56
"2018-07-12",422,7
"2018-06-23",3940,4
"2018-09-10",3716,41
"2018-10-25",1781,1
"2018-05-29",640,19
"2018-09-01",3042,36
"2018-07-23",7483,57
"2018-11-17",5354,36
"2018-10-01",4363,72
"2018-11-02",3973,71
"2018-05-06",2255,65
"2018-04-18",6603,34
"2018-04-27",98,17
"2018-11-02",1819,5
"2018-06-13",2883,63
"2018-11-25",177,63
"2017-12-31",386,15
"2018-07-06",2739,49
"2018-07-01",733,2
"2018-08-22",2836,48
"2018-10-20",6442,66
"2018-04-08",4067,63
"2018-09-27",3098,15
"2018-02-21",5658,26
"2018-06-05",1746,66
"2018-10-10",1244,54
"2017-12-31",1744,9
"2018-03-18",1004,60
"2018-08-20",2675,12
"2018-12-05",543,6
"2018-04-23",2982,15
"2018-10-07",5035,53
"2018-01-02",633,13
"2018-06-21",7294,9
"2018-04-26",7468,2
"2018-09-11",3224,56
"2018-03-25",1026,61
"2018-11-08",6880,76
"2018-02-22",3447,50
"2018-07-09",3968,72
"2018-10-30",2538,4
"2018-05-02",4588,66
"2018-03-20",2615,46
"2018-01-11",5660,76
"2018-08-10",7171,7
"2018-07-30",6701,3
"2018-10-28",3232,56
"2018-02-01",3668,15
"2018-05-09",3777,34
"2018-04-11",3274,23
"2018-11-09",3238,37
"2018-10-02",4806,4
"2018-02-09",4262,35
"2018-02-15",1985,8
"2018-08-03",886,71
"2018-03-13",3300,9
"2018-05-20",1529,51
"2018-01-16",2264,67
"2018-09-10",1900,37
"2018-04-21",2361,35
"2018-01-26",3320,19
"2018-09-27",5647,16
"2018-07-15",5618,56
"2018-09-03",577,66
"2018-08-04",6437,13
"2018-12-10",4411,36
"2018-10-13",3349,51
"2018-09-18",6656,63
"2018-03-24",2165,50
"2018-03-03",205,61
"2018-09-21",3526,5
"2018-01-17",4174,2
"2018-04-28",5749,37
"2018-03-05",721,15
"2018-12-10",1813,2
"2018-10-20",4628,63
"2018-05-30",6939,53
"2018-10-30",5461,39
"2018-10-11",400,7
"2018-12-08",1455,46
"2018-03-20",1035,67
"2018-08-02",2862,20
"2018-08-23",5749,37
"2018-08-18",5329,23
"2018-06-03",6157,10
"2018-09-12",5371,12
"2018-07-23",1424,12
"2018-10-23",1405,53
"2018-07-02",1798,53
"2018-05-02",3923,17
"2018-11-15",6228,70
"2018-10-08",2811,49
"2018-05-19",5433,60
"2018-06-27",4042,50
"2018-03-25",5987,4
"2018-03-10",5136,71
"2018-05-05",6619,10
"2018-09-30",1753,2
"2018-03-06",7217,16
"2018-03-06",12,57
"2018-05-27",5809,9
"2018-01-02",2883,31
"2018-05-30",2979,49
"2018-05-07",1458,13
"2018-01-17",3777,6
"2018-12-09",5358,11
"2018-11-11",3150,60
"2018-10-11",7478,2
"2018-11-16",1572,1
"2018-07-10",4282,34
"2018-04-17",2185,13
"2018-03-23",6142,50
"2018-01-12",6134,36
"2018-10-10",4209,56
"2018-09-02",5433,11
"2018-11-09",7193,3
"2018-02-14",490,70
"2018-11-12",3211,3
"2018-07-28",951,34
"2018-11-07",4509,1
"2018-05-08",7104,22
"2018-02-20",574,34
"2018-07-14",3955,5
"2018-09-27",2208,49
"2018-05-18",2614,48
"2018-04-23",919,46
"2018-03-31",2234,19
"2018-06-12",2198,53
"2018-07-12",2857,36
"2018-04-07",5685,13
"2018-09-20",6318,1
"2018-04-06",3328,67
"2018-06-12",5995,18
"2018-10-16",3644,36
"2018-01-17",6291,61
"2018-03-11",1438,60
"2018-10-30",2326,51
"2018-09-27",1036,4
"2018-05-21",5618,17
"2018-10-09",980,13
"2018-02-22",6065,53
"2018-11-28",3098,65
"2018-06-04",237,37
"2018-03-25",7408,60
"2018-10-27",2313,41
"2018-05-10",1811,4
"2018-07-27",6576,23
"2018-01-20",1987,4
"2018-04-14",7070,3
"2018-06-26",1370,8
"2018-06-23",1703,11
"2018-10-22",6434,50
"2018-03-26",3955,15
"2018-05-24",6905,19
"2018-05-05",6345,8
"2018-05-06",1808,37
"2018-09-11",4688,1
"2018-06-22",6836,71
"2018-08-04",5854,13
"2018-08-28",7303,57
"2018-04-13",6202,3
"2018-11-05",2852,35
"2018-10-14",2169,71
"2018-04-10",5991,76
"2018-05-26",7400,6
"2018-09-05",2617,2
"2018-09-16",7272,9
"2018-07-02",713,11
"2018-03-21",2831,7
"2018-08-23",7128,26
"2018-06-01",4240,37
"2018-04-09",1595,39
"2018-06-11",5850,9
"2018-07-28",7194,23
"2018-04-15",7347,52
"2018-03-22",4719,6
"2018-08-14",6791,51
"2018-11-18",1333,8
"2018-09-11",4992,33
"2018-02-06",6721,3
"2018-02-18",3668,41
"2018-03-30",5192,70
"2018-04-22",2977,53
"2018-09-18",3942,19
"2018-10-18",5054,76
"2018-05-09",5116,3
"2018-08-10",3638,14
"2018-03-23",1287,61
"2018-02-25",3264,1
"2018-01-30",2783,11
"2018-10-25",6825,50
"2018-10-17",1237,66
"2018-05-06",5754,22
"2018-03-02",3664,3
"2018-01-06",5895,34
"2018-10-13",5024,57
"2018-07-24",5258,11
"2018-08-04",4419,61
"2018-09-15",4240,6
"2018-01-20",5543,19
"2018-06-23",6816,39
"2018-01-19",4487,36
"2018-11-19",5613,17
"2018-09-20",3230,46
"2018-12-08",5660,3
"2018-12-11",2019,52
"2018-01-06",6424,63
"2018-05-03",988,60
"2018-02-17",6399,28
"2018-05-13",1608,23
"2018-01-13",4296,41
"2018-01-15",946,1
"2018-07-21",2551,9
"2018-03-21",5948,66
"2018-08-13",2066,50
"2018-08-19",2425,6
"2018-06-26",5360,26
"2018-12-07",1582,76
"2018-07-15",5432,22
"2018-08-25",6316,54
"2018-03-21",5865,66
"2018-03-21",6842,11
"2018-11-17",6064,4
"2018-02-20",3543,63
"2018-10-17",5318,35
"2018-05-20",2020,4
"2018-09-02",317,46
"2018-02-19",5119,73
"2018-02-07",1991,49
"2018-07-21",1613,65
"2018-01-22",7294,65
"2018-08-03",4338,52
"2018-09-19",3382,9
"2018-09-18",6032,7
"2018-08-25",6087,23
"2018-08-15",6217,41
"2018-01-18",6988,36
"2018-10-07",3846,2
"2018-09-18",752,22
"2018-01-31",4071,18
"2018-11-26",3274,1
"2018-11-02",4315,6
"2018-08-14",1418,6
"2018-10-30",198,7
"2018-11-25",5076,53
"2018-03-22",1623,5
"2018-08-05",60,64
"2018-01-31",4511,50
"2018-11-26",6630,31
"2018-04-22",887,33
"2018-08-10",2208,34
"2018-05-24",5564,3
"2018-04-14",2594,17
"2018-09-16",1271,17
"2018-07-26",633,10
"2018-09-24",6299,15
"2018-03-04",3041,72
"2018-01-03",2165,5
"2018-05-08",5181,12
"2018-10-11",4040,76
"2018-06-16",5422,11
"2018-09-10",1663,34
"2018-09-23",4655,61
"2018-04-26",338,72
"2018-01-03",4411,17
"2018-03-30",5530,23
"2018-08-26",4267,76
"2018-11-18",4046,53
"2018-11-16",5432,51
"2018-01-30",4902,31
"2018-04-21",2833,41
"2018-09-04",5747,2
"2018-05-31",5227,76
"2018-09-04",1304,56
"2018-05-10",3882,16
"2018-05-13",3648,28
"2018-04-25",5527,15
"2018-06-14",6842,36
"2018-12-11",2110,11
"2018-11-21",3017,19
"2018-08-23",6355,36
"2018-05-03",1912,3
"2018-11-20",3692,28
"2018-07-07",7128,8
"2018-10-20",2465,48
"2018-07-14",1934,1
"2018-05-03",6620,36
"2018-08-31",4717,17
"2018-09-16",1785,23
"2018-09-14",88,20
"2018-03-31",949,49
"2018-10-06",3370,46
"2018-04-30",2186,39
"2018-03-23",4380,49
"2018-10-09",6555,20
"2018-03-30",2824,73
"2018-06-29",2846,72
"2018-02-17",4806,66
"2018-10-28",610,37
"2018-03-25",2614,19
"2018-11-15",1659,54
"2018-07-31",7065,33
"2018-08-13",3461,36
"2018-05-02",7028,13
"2018-06-27",4733,18
"2018-12-11",3165,64
"2018-12-05",4008,6
"2018-01-19",3826,67
"2018-04-16",12,17
"2018-09-16",633,18
"2018-10-22",4899,70
"2018-01-09",5111,35
"2018-11-07",6108,19
"2018-10-29",6291,60
"2018-05-23",5066,19
"2018-09-25",7029,37
"2018-07-23",1970,38
"2018-06-30",182,51
"2018-06-26",4912,12
"2018-02-24",1138,11
"2018-03-10",6441,3
"2018-09-26",7429,19
"2018-02-15",7217,5
"2018-09-11",2384,61
"2018-10-01",5302,50
"2018-05-18",4734,11
"2018-11-12",5172,28
"2018-10-01",1295,49
"2018-07-06",867,9
"2018-06-06",2543,46
"2018-02-01",574,11
"2018-03-22",5973,51
"2018-10-20",26,66
"2018-09-13",2657,37
"2018-11-02",2256,46
"2018-12-11",3969,71
"2018-06-30",4528,51
"2018-09-09",3789,67
"2018-12-11",2465,56
"2018-07-04",5592,2
"2018-10-05",3471,15
"2018-01-13",7121,41
"2018-08-26",1968,71
"2018-03-04",7198,50
"2018-05-25",4640,14
"2018-05-13",869,64
"2018-05-10",35,19
"2018-06-30",695,18
"2018-10-06",6481,13
"2018-05-12",3471,61
"2018-08-22",2391,20
"2018-07-31",2133,46
"2018-04-09",5427,37
"2018-03-22",3186,15
"2018-07-13",201,13
"2018-07-01",4897,4
"2018-12-01",7492,18
"2018-10-10",2071,50
"2018-08-24",4836,10
"2018-10-24",1827,63
"2018-02-08",993,48
"2018-03-11",3892,7
"2018-11-16",5003,61
"2018-10-07",5193,12
"2018-09-17",655,73
"2018-07-31",1465,67
"2018-10-27",2089,33
"2018-03-04",187,19
"2018-06-24",3777,20
"2018-07-11",4635,6
"2018-08-31",6004,31
"2018-11-09",1237,57
"2018-11-17",3142,57
"2018-10-02",854,18
"2018-06-20",5459,22
"2018-10-28",6191,67
"2018-01-14",4279,34
"2018-02-14",1079,6
"2018-06-30",5669,26
"2018-02-21",971,28
"2018-05-25",3458,11
"2018-08-01",7456,34
"2018-06-20",4380,22
"2018-03-26",6744,13
"2018-01-21",2312,66
"2018-11-27",3042,8
"2018-02-17",2997,14
"2018-06-16",4537,2
"2018-01-11",2196,60
"2018-03-09",5120,46
"2018-08-26",6594,56
"2018-09-01",1573,19
"2018-02-18",6232,71
"2018-05-13",5997,57
"2018-01-22",1695,61
"2018-06-19",2524,70
"2018-07-18",4210,20
"2018-09-28",3351,76
"2018-07-01",1825,34
"2018-10-01",5766,36
"2018-03-17",3781,5
"2018-09-29",7400,56
"2018-02-25",4420,64
"2018-08-27",4268,49
"2018-10-26",2930,54
"2018-07-29",1565,46
"2018-06-09",353,19
"2018-05-21",6905,20
"2018-02-04",6576,35
"2018-01-19",2186,52
"2018-05-05",6272,13
"2018-04-12",5265,36
"2018-03-26",6837,5
"2018-11-20",1428,48
"2018-01-08",6217,23
"2018-05-03",4041,11
"2018-05-26",1825,23
"2018-03-07",2492,13
"2018-08-25",3788,8
"2018-12-06",5739,13
"2018-08-15",2107,9
"2018-05-19",3861,5
"2018-08-06",2766,54
"2018-07-21",2114,64
"2018-06-27",3254,66
"2018-07-05",4941,3
"2018-03-25",2150,41
"2018-01-24",175,6
"2018-11-28",5995,3
"2018-01-03",2205,26
"2018-01-27",3254,54
"2018-11-14",486,70
"2018-06-13",6710,11
"2018-10-16",7352,65
"2018-11-08",3410,34
"2018-04-11",752,3
"2018-06-18",969,73
"2018-08-22",7253,52
"2018-10-06",3925,71
"2018-09-25",5266,14
"2018-11-06",6033,1
"2018-04-29",6910,7
"2018-10-24",6747,17
"2018-10-14",3472,12
"2018-03-08",900,61
"2018-06-23",3210,57
"2018-06-20",5706,64
"2018-05-19",3327,7
"2018-05-07",3850,28
"2018-07-13",5652,4
"2018-01-14",1424,38
"2018-11-04",4249,71
"2018-09-21",3277,65
"2018-02-03",388,3
"2018-06-11",2615,65
"2018-01-15",5046,22
"2018-03-05",5342,4
"2018-11-20",388,67
"2018-08-25",3098,9
"2018-04-21",7042,56
"2018-08-02",1606,10
"2018-11-19",2413,20
"2018-08-12",4281,60
"2018-01-12",1363,52
"2018-06-05",2888,51
"2018-05-31",1565,46
"2018-06-20",5912,37
"2018-06-21",5092,5
"2018-10-20",1564,14
"2018-02-17",4082,31
"2018-06-25",4190,12
"2018-08-09",3891,52
"2018-04-12",5678,57
"2018-01-07",4510,15
"2018-10-06",4119,11
"2018-11-17",415,17
"2018-10-25",3272,61
"2018-04-23",1411,19
"2018-05-12",5084,20
"2018-09-29",3853,63
"2018-09-11",6930,38
"2018-06-14",4316,34
"2018-12-03",1245,70
"2018-06-03",681,4
"2018-11-16",6441,38
"2018-05-12",1970,28
"2018-05-12",1870,65
"2018-08-14",163,33
"2018-12-02",1827,65
"2018-12-02",4693,39
"2018-04-01",5931,4
"2018-03-12",4311,71
"2018-11-03",7279,37
"2018-04-13",2740,14
"2018-03-08",6336,22
"2018-09-29",4769,7
"2018-11-20",3334,8
"2018-02-03",6668,19
"2018-01-06",2327,19
"2018-01-11",2982,31
"2018-03-28",2082,2
"2018-07-12",703,51
"2018-09-28",4190,37
"2018-10-14",413,7
"2018-06-14",450,60
"2018-08-19",3489,17
"2018-04-22",7416,56
"2018-08-29",3025,6
"2018-05-05",1755,71
"2018-03-09",4980,36
"2018-07-06",1680,11
"2018-01-08",386,72
"2018-10-10",5482,51
"2018-06-22",1970,66
"2018-02-11",7348,9
"2018-07-25",5436,52
"2018-01-31",852,64
"2018-02-24",6373,52
"2018-03-12",6411,28
"2018-09-03",4836,23
"2018-08-05",3333,1
"2018-05-24",2928,51
"2018-08-27",6152,36
"2018-06-25",4390,2
"2018-03-02",574,15
"2018-08-19",1262,1
"2018-11-08",4225,31
"2018-04-20",3876,7
"2018-01-29",1467,76
"2018-08-06",5679,14
"2018-04-12",6984,3
"2018-09-22",3202,5
"2018-07-17",1222,38
"2018-04-11",3075,57
"2018-08-20",856,64
"2018-09-06",4731,17
"2018-07-26",867,2
"2018-03-25",7421,36
"2018-03-20",6651,37
"2018-05-24",1099,63
"2018-04-02",2431,71
"2018-01-03",5427,16
"2018-10-13",1145,2
"2018-02-06",344,37
"2018-01-14",1999,28
"2018-05-27",3785,11
"2018-08-25",5705,28
"2018-06-09",486,1
"2018-05-11",6141,14
"2018-03-10",3927,19
"2018-08-20",5604,73
"2018-01-20",5011,26
"2018-03-25",2575,18
"2018-08-26",6951,28
"2018-09-30",6361,33
"2018-07-20",6951,41
"2018-11-09",5673,8
"2018-07-09",416,72
"2018-06-27",5864,54
"2018-04-13",5239,13
"2018-11-12",5534,11
"2018-06-23",2248,18
"2018-10-12",3496,37
"2018-10-20",2034,8
"2018-08-18",2003,72
"2018-04-03",7049,5
"2018-03-14",3472,10
"2018-01-28",1971,7
"2018-11-29",4084,14
"2018-11-13",926,31
"2018-02-01",5690,49
"2018-04-15",455,15
"2018-08-03",4268,28
"2018-06-21",2094,65
"2018-07-05",683,3
"2018-08-26",1593,28
"2018-04-23",3985,4
"2018-05-16",7285,16
"2018-10-12",4323,73
"2018-07-16",485,46
"2018-04-10",3983,16
"2018-11-26",2279,3
"2018-07-08",2170,16
"2018-04-10",2196,51
"2018-10-23",7128,53
"2018-11-07",2857,1
"2018-09-13",7196,51
"2018-07-17",1022,51
"2018-01-08",3849,8
"2018-02-17",4628,71
"2018-12-03",2054,63
"2018-06-10",96,14
"2018-05-07",2203,26
"2018-10-28",681,49
"2018-09-28",1811,8
"2018-08-28",3883,7
"2018-09-23",5066,76
"2018-02-22",5252,6
"2018-11-20",6946,1
"2018-01-22",2156,1
"2018-01-05",6042,46
"2018-05-22",4719,15
"2018-09-23",1165,66
"2018-05-01",303,17
"2018-09-11",5304,37
"2018-06-16",6992,71
"2018-02-12",297,6
"2018-11-15",7460,15
"2018-03-13",6717,36
"2018-02-08",4612,10
"2018-05-23",1485,33
"2018-08-01",1281,64
"2018-05-03",6604,66
"2018-09-13",7303,71
"2018-05-10",1788,18
"2018-09-07",5181,3
"2018-04-13",2814,7
"2018-08-01",6594,14
"2018-09-01",569,31
"2018-06-11",4805,4
"2018-08-17",4857,65
"2018-04-30",2740,2
"2018-02-15",7127,16
"2018-03-02",2386,66
"2018-11-29",2108,15
"2018-11-22",1753,35
"2018-12-07",7195,34
"2018-09-22",7450,64
"2018-11-03",3043,63
"2018-10-28",7149,26
"2018-06-06",1547,33
"2018-05-18",6025,12
"2018-06-02",6457,54
"2018-08-04",6921,16
"2018-09-14",5571,34
"2018-02-01",2233,7
"2018-05-16",7097,9
"2018-01-27",480,2
"2018-07-13",6015,20
"2018-03-12",4959,11
"2018-10-17",2404,11
"2018-08-31",4612,12
"2018-11-01",683,36
"2018-11-14",3353,49
"2018-02-23",82,48
"2018-03-13",5416,60
"2018-10-22",2766,53
"2018-07-14",941,56
"2018-04-24",988,23
"2018-07-02",2730,13
"2018-05-29",1563,54
"2018-08-03",3636,15
"2018-04-10",3227,9
"2018-04-05",3638,76
"2018-03-28",699,41
"2018-02-25",3302,65
"2018-09-10",6989,4
"2018-09-26",166,38
"2018-01-10",5153,56
"2018-11-02",4815,18
"2018-01-31",4849,34
"2018-07-12",5733,14
"2018-01-02",2304,18
"2018-01-25",4984,50
"2018-03-01",5961,71
"2018-04-02",1467,52
"2018-03-14",5952,46
"2018-03-31",5052,13
"2018-03-15",3208,53
"2018-02-26",741,28
"2018-05-25",6764,8
"2018-06-16",6134,54
"2018-01-13",5500,6
"2018-02-22",2489,39
"2018-05-10",3231,76
"2018-11-12",905,36
"2018-01-27",1994,20
"2018-05-27",620,4
"2018-04-19",134,7
"2018-04-08",6192,3
"2018-01-03",4180,56
"2018-09-28",1327,26
"2018-08-05",3747,17
"2018-04-27",1047,26
"2018-02-23",4978,14
"2018-04-07",5809,63
"2018-03-26",6316,10
"2018-05-01",747,51
"2018-10-16",2145,13
"2018-06-22",6603,38
"2018-01-23",6325,12
"2018-09-21",714,18
"2018-09-10",3613,66
"2018-10-28",4699,5
"2018-04-05",1721,50
"2018-01-09",6231,36
"2018-09-28",6128,56
"2018-02-27",6632,63
"2018-04-10",733,73
"2018-05-02",1096,18
"2018-08-14",381,7
"2018-11-06",3682,49
"2018-01-08",5768,19
"2018-02-25",4621,57
"2018-10-27",5685,9
"2018-06-06",5116,15
"2018-11-09",6157,64
"2018-07-20",3165,26
"2018-06-22",3297,51
"2018-05-23",3155,34
"2018-05-20",2288,71
"2018-07-20",4266,46
"2018-05-21",411,73
"2018-11-25",3700,8
"2018-04-23",1713,60
"2018-06-14",512,19
"2018-04-17",5625,52
"2018-02-13",5302,14
"2018-06-01",2682,6
"2018-06-08",4398,2
"2018-07-22",4366,76
"2018-03-17",6892,50
"2018-07-21",5087,23
"2018-05-20",5573,1
"2018-04-29",1796,8
"2018-06-14",796,3
"2018-09-09",5622,34
"2018-08-26",6111,36
"2018-07-22",6826,34
"2018-05-08",6739,39
"2018-11-24",2326,54
"2018-06-05",220,26
"2018-01-01",2816,11
"2018-03-18",1333,37
"2018-01-30",5366,5
"2018-11-24",5412,26
"2018-07-15",1428,23
"2018-11-27",714,38
"2018-09-04",2313,56
"2018-10-07",4486,35
"2018-09-01",424,11
"2018-09-13",89,13
"2018-12-01",3115,14
"2018-09-30",3765,5
"2018-02-05",2839,16
"2018-02-26",967,76
"2018-10-23",78,41
"2018-01-18",3356,19
"2018-05-29",2264,54
"2018-10-03",618,63
"2018-07-25",7077,51
"2018-07-08",1066,50
"2018-09-30",2133,36
"2018-03-30",3555,15
"2018-04-25",3974,67
"2018-07-16",2494,65
"2018-09-17",2667,49
"2018-07-09",6481,46
"2018-10-13",4399,71
"2018-01-30",1630,54
"2018-12-09",508,18
"2018-09-28",5572,28
"2018-01-16",220,14
"2018-02-28",4040,9
"2018-05-10",6526,50
"2018-04-07",1351,64
"2018-01-28",1265,53
"2018-07-18",3217,9
"2018-04-21",4735,56
"2018-08-21",116,54
"2018-04-29",1004,18
"2018-10-20",2488,12
"2018-01-14",7483,3
"2018-10-17",1870,37
"2018-12-02",2256,34
"2018-07-18",3302,12
"2018-05-24",2446,6
"2018-11-09",294,67
"2018-04-21",2239,1
"2018-07-26",3682,41
"2018-03-06",4296,11
"2018-07-14",559,33
"2018-02-03",1416,6
"2018-08-13",1038,5
"2018-01-19",3231,73
"2018-01-21",6160,60
"2018-07-07",572,38
"2018-11-17",5892,66
"2018-06-16",5678,49
"2018-07-31",4928,18
"2018-02-05",2190,76
"2018-08-11",7195,2
"2018-03-30",6035,63
"2018-09-16",478,20
"2018-01-06",2712,54
"2018-10-08",7035,63
"2018-08-16",6476,54
"2018-01-21",78,20
"2018-06-22",7483,65
"2018-04-10",6833,1
"2018-06-30",2587,14
"2018-02-18",5547,49
"2018-05-23",412,13
"2018-05-17",2090,56
"2018-02-21",6928,54
"2018-11-12",7317,14
"2018-01-09",7267,8
"2018-11-15",6599,10
"2018-03-17",1619,46
"2018-05-24",501,23
"2018-07-24",6400,2
"2018-06-26",4912,18
"2018-03-03",3891,5
"2018-03-14",2568,20
"2018-09-26",993,51
"2018-11-29",2466,65
"2018-07-24",6946,66
"2018-11-19",1413,71
"2018-03-06",737,61
"2018-07-07",6015,23
"2018-10-20",1296,4
"2018-01-14",2553,6
"2018-06-11",4238,5
"2018-08-11",7318,26
"2018-04-28",2212,37
"2018-04-21",3967,15
"2018-07-04",6359,23
"2018-01-22",796,49
"2018-10-29",6826,52
"2018-07-22",7163,71
"2018-09-02",6605,17
"2018-05-04",306,65
"2018-05-05",5300,39
"2018-03-26",4235,63
"2018-05-17",3357,72
"2018-05-06",6474,66
"2018-06-06",2933,12
"2018-07-25",3489,34
"2018-07-20",2890,65
"2018-10-02",3613,28
"2018-11-13",861,13
"2018-05-22",7412,3
"2018-11-08",4537,53
"2018-01-16",6951,31
"2018-08-18",3519,52
"2018-08-05",5019,2
"2018-10-29",5818,56
"2018-11-18",6740,56
"2018-03-04",5957,15
"2018-06-24",5360,17
"2018-09-29",716,19
"2018-09-07",6959,20
"2018-06-11",7065,39
"2018-06-15",6355,51
"2018-02-27",1378,71
"2018-05-30",735,71
"2018-04-07",1458,37
"2018-12-05",5184,3
"2018-02-21",5681,71
"2018-05-13",161,15
"2018-05-18",3924,1
"2018-01-27",3279,41
"2018-09-28",1028,4
"2018-02-02",7196,10
"2018-07-28",4487,50
"2018-02-24",3419,8
"2018-07-24",1857,11
"2018-11-04",3542,19
"2018-06-03",3759,34
"2018-06-21",6946,35
"2018-02-17",1057,16
"2018-12-10",2249,1
"2018-05-13",6608,73
"2018-06-18",732,52
"2018-09-15",6466,17
"2018-04-06",3489,23
"2018-04-24",6015,66
"2018-10-05",1827,33
"2018-11-09",4068,36
"2018-09-26",5765,36
"2018-01-05",1236,64
"2018-08-26",2231,18
"2018-08-20",5649,50
"2018-02-20",6809,46
"2018-05-20",705,39
"2018-05-02",5864,35
"2018-06-15",1721,20
"2018-06-18",4859,9
"2018-01-25",6304,10
"2018-12-08",2815,12
"2018-08-20",7249,67
"2018-04-10",7212,7
"2018-10-30",3202,15
"2018-04-20",3444,6
"2018-04-07",5109,72
"2018-01-23",4899,64
"2018-03-09",2127,48
"2018-07-22",5786,71
"2018-06-07",6939,5
"2018-01-15",6271,10
"2018-06-08",2803,49
"2018-02-05",175,67
"2018-02-13",2342,66
"2018-12-03",5305,34
"2018-05-30",1851,15
"2018-11-28",6610,63
"2018-05-19",5256,16
"2018-01-08",929,11
"2018-04-20",6947,4
"2018-05-09",3597,72
"2018-05-18",6139,22
"2018-04-28",7114,36
"2018-11-12",1300,57
"2018-11-26",5973,16
"2018-01-16",5252,16
"2018-09-29",3223,11
"2018-08-02",5576,37
"2018-10-30",3604,31
"2018-08-28",3613,16
"2018-04-26",4605,48
"2018-05-15",1635,10
"2018-02-08",704,38
"2018-02-07",3692,11
"2018-10-15",854,13
"2018-04-26",2747,72
"2018-10-18",2185,22
"2018-07-27",6829,39
"2018-08-25",3777,46
"2018-10-28",935,49
"2018-04-04",2494,6
"2018-09-12",2169,50
"2018-06-23",926,22
"2018-01-11",6128,36
"2018-01-28",4203,49
"2018-08-15",147,33
"2018-10-13",7416,28
"2018-09-25",6015,28
"2018-12-08",3731,17
"2018-07-19",13,2
"2018-06-15",925,71
"2018-09-27",233,54
"2018-03-18",2923,73
"2018-03-14",5928,10
"2018-08-13",4444,34
"2018-11-08",5723,71
"2018-06-17",7227,6
"2018-03-21",3220,10
"2018-08-09",2024,34
"2018-04-14",5934,20
"2018-07-05",2248,63
"2018-07-24",2815,51
"2018-07-19",2715,34
"2018-05-23",900,9
"2018-06-09",6463,31
"2018-03-21",426,13
"2018-04-22",886,19
"2018-01-31",1033,54
"2018-08-21",6424,48
"2018-06-21",6400,36
"2018-08-25",637,37
"2018-08-14",3653,13
"2018-07-29",4250,26
"2018-08-09",6758,46
"2018-05-25",2690,2
"2018-08-08",728,72
"2018-06-13",6784,12
"2018-06-12",41,16
"2018-03-03",5358,23
"2018-11-06",7014,9
"2018-10-31",3321,54
"2018-07-17",3951,48
"2018-06-16",5257,35
"2018-11-29",969,35
"2018-04-27",485,11
"2018-05-22",344,15
"2018-03-10",1222,46
"2018-04-25",5505,49
"2018-06-21",839,4
"2018-07-14",2470,3
"2018-02-01",2248,7
"2018-03-17",2780,13
"2018-10-10",5934,63
"2018-09-16",4281,2
"2018-06-22",5294,63
"2018-04-19",201,63
"2018-06-29",5291,1
"2018-04-20",116,51
"2018-06-09",30,65
"2018-10-22",7042,19
"2018-06-02",1825,26
"2018-08-16",4012,54
"2018-12-04",2019,76
"2018-06-17",446,16
"2018-01-28",1018,4
"2018-01-16",6282,26
"2018-08-08",6413,37
"2018-08-13",2029,22
"2018-01-28",633,14
"2018-10-12",6814,53
"2018-08-22",618,51
"2018-02-15",1245,53
"2018-07-02",2399,3
"2018-08-02",5294,48
"2018-08-10",4899,63
"2018-01-24",2245,7
"2018-09-25",2342,64
"2018-06-21",2339,76
"2018-01-31",3208,4
"2018-10-04",4008,3
"2018-07-25",5815,11
"2018-04-17",3988,17
"2018-08-10",4657,16
"2018-08-13",2185,50
"2018-01-12",5264,66
"2018-12-02",6823,64
"2018-11-07",4316,34
"2018-07-06",6317,51
"2018-05-06",2042,11
"2018-05-28",6228,46
"2018-08-20",1047,51
"2018-11-09",2831,6
"2018-01-18",6134,18
"2018-05-17",6128,28
"2018-06-01",2622,48
"2018-08-07",3987,15
"2018-05-11",1494,10
"2018-07-19",3581,12
"2018-06-12",1744,17
"2018-10-08",3717,67
"2018-03-16",6687,1
"2018-03-13",5928,70
"2018-08-20",709,72
"2018-06-03",5571,48
"2018-04-13",6763,5
"2018-10-26",6525,6
"2018-05-08",1526,63
"2018-06-02",2860,12
"2018-11-24",5415,37
"2018-03-05",6229,33
"2018-11-01",7497,8
"2018-08-10",5422,76
"2018-04-06",5768,36
"2018-05-28",5783,34
"2018-08-05",2139,34
"2018-01-19",1438,36
"2018-09-06",1478,16
"2018-01-14",2464,41
"2018-01-21",366,31
"2018-01-24",5291,13
"2018-07-04",4068,46
"2018-06-22",1570,65
"2018-11-21",137,8
"2018-10-14",3316,10
"2018-08-26",3098,11
"2018-07-22",6837,36
"2018-02-21",3272,2
"2018-01-03",1892,61
"2018-03-25",5013,28
"2018-03-24",1838,31
"2018-03-24",5167,36
"2018-04-14",6914,14
"2018-05-05",4152,71
